,ruido,frec_obs,periodo,n_seg,ok
1762,3.0000000000000004,29,121,20,False
1763,3.0000000000000004,29,151,20,False
1764,3.0000000000000004,29,181,20,True
1765,3.0000000000000004,29,211,20,False
1766,3.0000000000000004,29,241,20,False
1767,3.0000000000000004,29,271,20,True
1768,3.0000000000000004,29,301,20,False
1769,3.0000000000000004,29,331,20,True
1770,3.1,1,1,20,False
1771,3.1,1,31,20,True
1772,3.1,1,61,20,True
1773,3.1,1,91,20,True
1774,3.1,1,121,20,True
1775,3.1,1,151,20,False
1776,3.1,1,181,20,True
1777,3.1,1,211,20,True
1778,3.1,1,241,20,True
1779,3.1,1,271,20,True
1780,3.1,1,301,20,True
1781,3.1,1,331,20,True
1782,3.1,8,1,20,False
1783,3.1,8,31,20,True
1784,3.1,8,61,20,True
1785,3.1,8,91,20,False
1786,3.1,8,121,20,True
1787,3.1,8,151,20,True
1788,3.1,8,181,20,True
1789,3.1,8,211,20,True
1790,3.1,8,241,20,True
1791,3.1,8,271,20,True
1792,3.1,8,301,20,True
1793,3.1,8,331,20,True
1794,3.1,15,1,20,False
1795,3.1,15,31,20,False
1796,3.1,15,61,20,False
1797,3.1,15,91,20,False
1798,3.1,15,121,20,True
1799,3.1,15,151,20,True
1800,3.1,15,181,20,True
1801,3.1,15,211,20,True
1802,3.1,15,241,20,True
1803,3.1,15,271,20,True
1804,3.1,15,301,20,True
1805,3.1,15,331,20,True
1806,3.1,22,1,20,False
1807,3.1,22,31,20,False
1808,3.1,22,61,20,False
1809,3.1,22,91,20,False
1810,3.1,22,121,20,True
1811,3.1,22,151,20,True
1812,3.1,22,181,20,True
1813,3.1,22,211,20,True
1814,3.1,22,241,20,True
1815,3.1,22,271,20,True
1816,3.1,22,301,20,False
1817,3.1,22,331,20,True
1818,3.1,29,31,20,False
1819,3.1,29,61,20,False
1820,3.1,29,91,20,False
1821,3.1,29,121,20,False
1822,3.1,29,151,20,True
1823,3.1,29,181,20,True
1824,3.1,29,211,20,False
1825,3.1,29,241,20,True
1826,3.1,29,271,20,False
1827,3.1,29,301,20,False
1828,3.1,29,331,20,True
1829,3.2,1,1,20,False
1830,3.2,1,31,20,False
1831,3.2,1,61,20,True
1832,3.2,1,91,20,True
1833,3.2,1,121,20,True
1834,3.2,1,151,20,True
1835,3.2,1,181,20,True
1836,3.2,1,211,20,True
1837,3.2,1,241,20,False
1838,3.2,1,271,20,True
1839,3.2,1,301,20,True
1840,3.2,1,331,20,True
1841,3.2,8,1,20,False
1842,3.2,8,31,20,False
1843,3.2,8,61,20,True
1844,3.2,8,91,20,True
1845,3.2,8,121,20,True
1846,3.2,8,151,20,False
1847,3.2,8,181,20,True
1848,3.2,8,211,20,False
1849,3.2,8,241,20,True
1850,3.2,8,271,20,False
1851,3.2,8,301,20,True
1852,3.2,8,331,20,True
1853,3.2,15,1,20,False
1854,3.2,15,31,20,False
1855,3.2,15,61,20,False
1856,3.2,15,91,20,False
1857,3.2,15,121,20,False
1858,3.2,15,151,20,False
1859,3.2,15,181,20,False
1860,3.2,15,211,20,True
1861,3.2,15,241,20,False
1862,3.2,15,271,20,True
1863,3.2,15,301,20,True
1864,3.2,15,331,20,True
1865,3.2,22,1,20,False
1866,3.2,22,31,20,False
1867,3.2,22,61,20,False
1868,3.2,22,91,20,False
1869,3.2,22,121,20,False
1870,3.2,22,151,20,False
1871,3.2,22,181,20,False
1872,3.2,22,211,20,True
1873,3.2,22,241,20,True
1874,3.2,22,271,20,True
1875,3.2,22,301,20,False
1876,3.2,22,331,20,True
1877,3.2,29,31,20,False
1878,3.2,29,61,20,False
1879,3.2,29,91,20,False
1880,3.2,29,121,20,True
1881,3.2,29,151,20,False
1882,3.2,29,181,20,False
1883,3.2,29,211,20,True
1884,3.2,29,241,20,True
1885,3.2,29,271,20,True
1886,3.2,29,301,20,False
1887,3.2,29,331,20,True
1888,3.3000000000000003,1,1,20,False
1889,3.3000000000000003,1,31,20,True
1890,3.3000000000000003,1,61,20,True
1891,3.3000000000000003,1,91,20,True
1892,3.3000000000000003,1,121,20,True
1893,3.3000000000000003,1,151,20,False
1894,3.3000000000000003,1,181,20,True
1895,3.3000000000000003,1,211,20,True
1896,3.3000000000000003,1,241,20,False
1897,3.3000000000000003,1,271,20,False
1898,3.3000000000000003,1,301,20,True
1899,3.3000000000000003,1,331,20,False
1900,3.3000000000000003,8,1,20,False
1901,3.3000000000000003,8,31,20,False
1902,3.3000000000000003,8,61,20,True
1903,3.3000000000000003,8,91,20,True
1904,3.3000000000000003,8,121,20,False
1905,3.3000000000000003,8,151,20,True
1906,3.3000000000000003,8,181,20,True
1907,3.3000000000000003,8,211,20,True
1908,3.3000000000000003,8,241,20,True
1909,3.3000000000000003,8,271,20,True
1910,3.3000000000000003,8,301,20,True
1911,3.3000000000000003,8,331,20,False
1912,3.3000000000000003,15,1,20,False
1913,3.3000000000000003,15,31,20,False
1914,3.3000000000000003,15,61,20,False
1915,3.3000000000000003,15,91,20,False
1916,3.3000000000000003,15,121,20,True
1917,3.3000000000000003,15,151,20,True
1918,3.3000000000000003,15,181,20,True
1919,3.3000000000000003,15,211,20,True
1920,3.3000000000000003,15,241,20,True
1921,3.3000000000000003,15,271,20,True
1922,3.3000000000000003,15,301,20,True
1923,3.3000000000000003,15,331,20,True
1924,3.3000000000000003,22,1,20,False
1925,3.3000000000000003,22,31,20,False
1926,3.3000000000000003,22,61,20,False
1927,3.3000000000000003,22,91,20,False
1928,3.3000000000000003,22,121,20,False
1929,3.3000000000000003,22,151,20,False
1930,3.3000000000000003,22,181,20,False
1931,3.3000000000000003,22,211,20,False
1932,3.3000000000000003,22,241,20,True
1933,3.3000000000000003,22,271,20,True
1934,3.3000000000000003,22,301,20,True
1935,3.3000000000000003,22,331,20,True
1936,3.3000000000000003,29,31,20,False
1937,3.3000000000000003,29,61,20,False
1938,3.3000000000000003,29,91,20,False
1939,3.3000000000000003,29,121,20,False
1940,3.3000000000000003,29,151,20,False
1941,3.3000000000000003,29,181,20,True
1942,3.3000000000000003,29,211,20,False
1943,3.3000000000000003,29,241,20,True
1944,3.3000000000000003,29,271,20,True
1945,3.3000000000000003,29,301,20,False
1946,3.3000000000000003,29,331,20,True
1947,3.4000000000000004,1,1,20,False
1948,3.4000000000000004,1,31,20,False
1949,3.4000000000000004,1,61,20,True
1950,3.4000000000000004,1,91,20,True
1951,3.4000000000000004,1,121,20,True
1952,3.4000000000000004,1,151,20,False
1953,3.4000000000000004,1,181,20,False
1954,3.4000000000000004,1,211,20,True
1955,3.4000000000000004,1,241,20,True
1956,3.4000000000000004,1,271,20,True
1957,3.4000000000000004,1,301,20,True
1958,3.4000000000000004,1,331,20,False
1959,3.4000000000000004,8,1,20,False
1960,3.4000000000000004,8,31,20,False
1961,3.4000000000000004,8,61,20,False
1962,3.4000000000000004,8,91,20,True
1963,3.4000000000000004,8,121,20,False
1964,3.4000000000000004,8,151,20,True
1965,3.4000000000000004,8,181,20,False
1966,3.4000000000000004,8,211,20,True
1967,3.4000000000000004,8,241,20,True
1968,3.4000000000000004,8,271,20,True
1969,3.4000000000000004,8,301,20,True
1970,3.4000000000000004,8,331,20,True
1971,3.4000000000000004,15,1,20,False
1972,3.4000000000000004,15,31,20,False
1973,3.4000000000000004,15,61,20,False
1974,3.4000000000000004,15,91,20,False
1975,3.4000000000000004,15,121,20,False
1976,3.4000000000000004,15,151,20,True
1977,3.4000000000000004,15,181,20,False
1978,3.4000000000000004,15,211,20,True
1979,3.4000000000000004,15,241,20,True
1980,3.4000000000000004,15,271,20,True
1981,3.4000000000000004,15,301,20,True
1982,3.4000000000000004,15,331,20,False
1983,3.4000000000000004,22,1,20,False
1984,3.4000000000000004,22,31,20,False
1985,3.4000000000000004,22,61,20,False
1986,3.4000000000000004,22,91,20,False
1987,3.4000000000000004,22,121,20,True
1988,3.4000000000000004,22,151,20,True
1989,3.4000000000000004,22,181,20,False
1990,3.4000000000000004,22,211,20,True
1991,3.4000000000000004,22,241,20,False
1992,3.4000000000000004,22,271,20,False
1993,3.4000000000000004,22,301,20,False
1994,3.4000000000000004,22,331,20,True
1995,3.4000000000000004,29,31,20,False
1996,3.4000000000000004,29,61,20,False
1997,3.4000000000000004,29,91,20,False
1998,3.4000000000000004,29,121,20,True
1999,3.4000000000000004,29,151,20,False
2000,3.4000000000000004,29,181,20,False
2001,3.4000000000000004,29,211,20,False
2002,3.4000000000000004,29,241,20,True
2003,3.4000000000000004,29,271,20,True
2004,3.4000000000000004,29,301,20,False
2005,3.4000000000000004,29,331,20,True
2006,3.5000000000000004,1,1,20,False
2007,3.5000000000000004,1,31,20,True
2008,3.5000000000000004,1,61,20,True
2009,3.5000000000000004,1,91,20,True
2010,3.5000000000000004,1,121,20,True
2011,3.5000000000000004,1,151,20,True
2012,3.5000000000000004,1,181,20,True
2013,3.5000000000000004,1,211,20,True
2014,3.5000000000000004,1,241,20,True
2015,3.5000000000000004,1,271,20,True
2016,3.5000000000000004,1,301,20,True
2017,3.5000000000000004,1,331,20,True
2018,3.5000000000000004,8,1,20,False
2019,3.5000000000000004,8,31,20,False
2020,3.5000000000000004,8,61,20,False
2021,3.5000000000000004,8,91,20,True
2022,3.5000000000000004,8,121,20,False
2023,3.5000000000000004,8,151,20,True
2024,3.5000000000000004,8,181,20,True
2025,3.5000000000000004,8,211,20,True
2026,3.5000000000000004,8,241,20,True
2027,3.5000000000000004,8,271,20,True
2028,3.5000000000000004,8,301,20,False
2029,3.5000000000000004,8,331,20,True
2030,3.5000000000000004,15,1,20,False
2031,3.5000000000000004,15,31,20,True
2032,3.5000000000000004,15,61,20,False
2033,3.5000000000000004,15,91,20,True
2034,3.5000000000000004,15,121,20,True
2035,3.5000000000000004,15,151,20,True
2036,3.5000000000000004,15,181,20,True
2037,3.5000000000000004,15,211,20,True
2038,3.5000000000000004,15,241,20,True
2039,3.5000000000000004,15,271,20,True
2040,3.5000000000000004,15,301,20,True
2041,3.5000000000000004,15,331,20,True
2042,3.5000000000000004,22,1,20,False
2043,3.5000000000000004,22,31,20,False
2044,3.5000000000000004,22,61,20,False
2045,3.5000000000000004,22,91,20,False
2046,3.5000000000000004,22,121,20,False
2047,3.5000000000000004,22,151,20,False
2048,3.5000000000000004,22,181,20,True
2049,3.5000000000000004,22,211,20,False
2050,3.5000000000000004,22,241,20,True
2051,3.5000000000000004,22,271,20,True
2052,3.5000000000000004,22,301,20,True
2053,3.5000000000000004,22,331,20,True
2054,3.5000000000000004,29,31,20,False
2055,3.5000000000000004,29,61,20,False
2056,3.5000000000000004,29,91,20,False
2057,3.5000000000000004,29,121,20,False
2058,3.5000000000000004,29,151,20,True
2059,3.5000000000000004,29,181,20,False
2060,3.5000000000000004,29,211,20,False
2061,3.5000000000000004,29,241,20,True
2062,3.5000000000000004,29,271,20,True
2063,3.5000000000000004,29,301,20,True
2064,3.5000000000000004,29,331,20,False
2065,3.6,1,1,20,False
2066,3.6,1,31,20,True
2067,3.6,1,61,20,False
2068,3.6,1,91,20,True
2069,3.6,1,121,20,True
2070,3.6,1,151,20,True
2071,3.6,1,181,20,True
2072,3.6,1,211,20,True
2073,3.6,1,241,20,True
2074,3.6,1,271,20,True
2075,3.6,1,301,20,True
2076,3.6,1,331,20,True
2077,3.6,8,1,20,False
2078,3.6,8,31,20,False
2079,3.6,8,61,20,True
2080,3.6,8,91,20,True
2081,3.6,8,121,20,True
2082,3.6,8,151,20,True
2083,3.6,8,181,20,False
2084,3.6,8,211,20,True
2085,3.6,8,241,20,True
2086,3.6,8,271,20,True
2087,3.6,8,301,20,False
2088,3.6,8,331,20,True
2089,3.6,15,1,20,False
2090,3.6,15,31,20,False
2091,3.6,15,61,20,True
2092,3.6,15,91,20,True
2093,3.6,15,121,20,True
2094,3.6,15,151,20,True
2095,3.6,15,181,20,True
2096,3.6,15,211,20,True
2097,3.6,15,241,20,False
2098,3.6,15,271,20,True
2099,3.6,15,301,20,False
2100,3.6,15,331,20,True
2101,3.6,22,1,20,False
2102,3.6,22,31,20,False
2103,3.6,22,61,20,False
2104,3.6,22,91,20,False
2105,3.6,22,121,20,False
2106,3.6,22,151,20,False
2107,3.6,22,181,20,True
2108,3.6,22,211,20,True
2109,3.6,22,241,20,True
2110,3.6,22,271,20,True
2111,3.6,22,301,20,True
2112,3.6,22,331,20,False
2113,3.6,29,31,20,False
2114,3.6,29,61,20,False
2115,3.6,29,91,20,False
2116,3.6,29,121,20,True
2117,3.6,29,151,20,True
2118,3.6,29,181,20,True
2119,3.6,29,211,20,True
2120,3.6,29,241,20,False
2121,3.6,29,271,20,False
2122,3.6,29,301,20,True
2123,3.6,29,331,20,True
2124,3.7,1,1,20,False
2125,3.7,1,31,20,True
2126,3.7,1,61,20,False
2127,3.7,1,91,20,True
2128,3.7,1,121,20,True
2129,3.7,1,151,20,False
2130,3.7,1,181,20,True
2131,3.7,1,211,20,True
2132,3.7,1,241,20,True
2133,3.7,1,271,20,True
2134,3.7,1,301,20,True
2135,3.7,1,331,20,True
2136,3.7,8,1,20,False
2137,3.7,8,31,20,False
2138,3.7,8,61,20,False
2139,3.7,8,91,20,True
2140,3.7,8,121,20,False
2141,3.7,8,151,20,True
2142,3.7,8,181,20,True
2143,3.7,8,211,20,False
2144,3.7,8,241,20,True
2145,3.7,8,271,20,True
2146,3.7,8,301,20,True
2147,3.7,8,331,20,True
2148,3.7,15,1,20,False
2149,3.7,15,31,20,False
2150,3.7,15,61,20,False
2151,3.7,15,91,20,False
2152,3.7,15,121,20,True
2153,3.7,15,151,20,False
2154,3.7,15,181,20,True
2155,3.7,15,211,20,True
2156,3.7,15,241,20,True
2157,3.7,15,271,20,False
2158,3.7,15,301,20,True
2159,3.7,15,331,20,True
2160,3.7,22,1,20,False
2161,3.7,22,31,20,False
2162,3.7,22,61,20,False
2163,3.7,22,91,20,False
2164,3.7,22,121,20,False
2165,3.7,22,151,20,True
2166,3.7,22,181,20,False
2167,3.7,22,211,20,True
2168,3.7,22,241,20,False
2169,3.7,22,271,20,True
2170,3.7,22,301,20,True
2171,3.7,22,331,20,False
2172,3.7,29,31,20,False
2173,3.7,29,61,20,False
2174,3.7,29,91,20,False
2175,3.7,29,121,20,False
2176,3.7,29,151,20,False
2177,3.7,29,181,20,True
2178,3.7,29,211,20,True
2179,3.7,29,241,20,True
2180,3.7,29,271,20,False
2181,3.7,29,301,20,False
2182,3.7,29,331,20,True
2183,3.8000000000000003,1,1,20,False
2184,3.8000000000000003,1,31,20,True
2185,3.8000000000000003,1,61,20,True
2186,3.8000000000000003,1,91,20,False
2187,3.8000000000000003,1,121,20,False
2188,3.8000000000000003,1,151,20,True
2189,3.8000000000000003,1,181,20,True
2190,3.8000000000000003,1,211,20,True
2191,3.8000000000000003,1,241,20,False
2192,3.8000000000000003,1,271,20,True
2193,3.8000000000000003,1,301,20,True
2194,3.8000000000000003,1,331,20,True
2195,3.8000000000000003,8,1,20,False
2196,3.8000000000000003,8,31,20,True
2197,3.8000000000000003,8,61,20,True
2198,3.8000000000000003,8,91,20,False
2199,3.8000000000000003,8,121,20,True
2200,3.8000000000000003,8,151,20,True
2201,3.8000000000000003,8,181,20,True
2202,3.8000000000000003,8,211,20,True
2203,3.8000000000000003,8,241,20,True
2204,3.8000000000000003,8,271,20,True
2205,3.8000000000000003,8,301,20,True
2206,3.8000000000000003,8,331,20,False
2207,3.8000000000000003,15,1,20,False
2208,3.8000000000000003,15,31,20,False
2209,3.8000000000000003,15,61,20,True
2210,3.8000000000000003,15,91,20,False
2211,3.8000000000000003,15,121,20,True
2212,3.8000000000000003,15,151,20,False
2213,3.8000000000000003,15,181,20,True
2214,3.8000000000000003,15,211,20,True
2215,3.8000000000000003,15,241,20,True
2216,3.8000000000000003,15,271,20,False
2217,3.8000000000000003,15,301,20,False
2218,3.8000000000000003,15,331,20,False
2219,3.8000000000000003,22,1,20,False
2220,3.8000000000000003,22,31,20,False
2221,3.8000000000000003,22,61,20,True
2222,3.8000000000000003,22,91,20,False
2223,3.8000000000000003,22,121,20,True
2224,3.8000000000000003,22,151,20,True
2225,3.8000000000000003,22,181,20,True
2226,3.8000000000000003,22,211,20,True
2227,3.8000000000000003,22,241,20,False
2228,3.8000000000000003,22,271,20,False
2229,3.8000000000000003,22,301,20,False
2230,3.8000000000000003,22,331,20,False
2231,3.8000000000000003,29,31,20,False
2232,3.8000000000000003,29,61,20,False
2233,3.8000000000000003,29,91,20,False
2234,3.8000000000000003,29,121,20,False
2235,3.8000000000000003,29,151,20,False
2236,3.8000000000000003,29,181,20,False
2237,3.8000000000000003,29,211,20,False
2238,3.8000000000000003,29,241,20,False
2239,3.8000000000000003,29,271,20,True
2240,3.8000000000000003,29,301,20,True
2241,3.8000000000000003,29,331,20,True
2242,3.9000000000000004,1,1,20,False
2243,3.9000000000000004,1,31,20,True
2244,3.9000000000000004,1,61,20,True
2245,3.9000000000000004,1,91,20,True
2246,3.9000000000000004,1,121,20,True
2247,3.9000000000000004,1,151,20,True
2248,3.9000000000000004,1,181,20,True
2249,3.9000000000000004,1,211,20,False
2250,3.9000000000000004,1,241,20,True
2251,3.9000000000000004,1,271,20,False
2252,3.9000000000000004,1,301,20,True
2253,3.9000000000000004,1,331,20,True
2254,3.9000000000000004,8,1,20,False
2255,3.9000000000000004,8,31,20,False
2256,3.9000000000000004,8,61,20,True
2257,3.9000000000000004,8,91,20,True
2258,3.9000000000000004,8,121,20,True
2259,3.9000000000000004,8,151,20,True
2260,3.9000000000000004,8,181,20,True
2261,3.9000000000000004,8,211,20,True
2262,3.9000000000000004,8,241,20,True
2263,3.9000000000000004,8,271,20,False
2264,3.9000000000000004,8,301,20,False
2265,3.9000000000000004,8,331,20,False
2266,3.9000000000000004,15,1,20,False
2267,3.9000000000000004,15,31,20,False
2268,3.9000000000000004,15,61,20,False
2269,3.9000000000000004,15,91,20,False
2270,3.9000000000000004,15,121,20,False
2271,3.9000000000000004,15,151,20,False
2272,3.9000000000000004,15,181,20,True
2273,3.9000000000000004,15,211,20,True
2274,3.9000000000000004,15,241,20,False
2275,3.9000000000000004,15,271,20,True
2276,3.9000000000000004,15,301,20,False
2277,3.9000000000000004,15,331,20,True
2278,3.9000000000000004,22,1,20,False
2279,3.9000000000000004,22,31,20,False
2280,3.9000000000000004,22,61,20,False
2281,3.9000000000000004,22,91,20,False
2282,3.9000000000000004,22,121,20,False
2283,3.9000000000000004,22,151,20,True
2284,3.9000000000000004,22,181,20,True
2285,3.9000000000000004,22,211,20,False
2286,3.9000000000000004,22,241,20,True
2287,3.9000000000000004,22,271,20,True
2288,3.9000000000000004,22,301,20,True
2289,3.9000000000000004,22,331,20,False
2290,3.9000000000000004,29,31,20,False
2291,3.9000000000000004,29,61,20,False
2292,3.9000000000000004,29,91,20,False
2293,3.9000000000000004,29,121,20,False
2294,3.9000000000000004,29,151,20,False
2295,3.9000000000000004,29,181,20,False
2296,3.9000000000000004,29,211,20,True
2297,3.9000000000000004,29,241,20,True
2298,3.9000000000000004,29,271,20,False
2299,3.9000000000000004,29,301,20,True
2300,3.9000000000000004,29,331,20,True
2301,4.0,1,1,20,False
2302,4.0,1,31,20,True
2303,4.0,1,61,20,True
2304,4.0,1,91,20,False
2305,4.0,1,121,20,True
2306,4.0,1,151,20,True
2307,4.0,1,181,20,True
2308,4.0,1,211,20,True
2309,4.0,1,241,20,True
2310,4.0,1,271,20,True
2311,4.0,1,301,20,True
2312,4.0,1,331,20,True
2313,4.0,8,1,20,False
2314,4.0,8,31,20,False
2315,4.0,8,61,20,False
2316,4.0,8,91,20,False
2317,4.0,8,121,20,True
2318,4.0,8,151,20,True
2319,4.0,8,181,20,True
2320,4.0,8,211,20,True
2321,4.0,8,241,20,True
2322,4.0,8,271,20,True
2323,4.0,8,301,20,True
2324,4.0,8,331,20,True
2325,4.0,15,1,20,False
2326,4.0,15,31,20,False
2327,4.0,15,61,20,False
2328,4.0,15,91,20,True
2329,4.0,15,121,20,True
2330,4.0,15,151,20,True
2331,4.0,15,181,20,True
2332,4.0,15,211,20,True
2333,4.0,15,241,20,True
2334,4.0,15,271,20,True
2335,4.0,15,301,20,True
2336,4.0,15,331,20,True
2337,4.0,22,1,20,False
2338,4.0,22,31,20,False
2339,4.0,22,61,20,False
2340,4.0,22,91,20,False
2341,4.0,22,121,20,True
2342,4.0,22,151,20,False
2343,4.0,22,181,20,True
2344,4.0,22,211,20,True
2345,4.0,22,241,20,True
2346,4.0,22,271,20,True
2347,4.0,22,301,20,True
2348,4.0,22,331,20,True
2349,4.0,29,31,20,False
2350,4.0,29,61,20,False
2351,4.0,29,91,20,False
2352,4.0,29,121,20,True
2353,4.0,29,151,20,False
2354,4.0,29,181,20,False
2355,4.0,29,211,20,False
2356,4.0,29,241,20,True
2357,4.0,29,271,20,False
2358,4.0,29,301,20,False
2359,4.0,29,331,20,False
2360,4.1,1,1,20,False
2361,4.1,1,31,20,False
2362,4.1,1,61,20,False
2363,4.1,1,91,20,True
2364,4.1,1,121,20,True
2365,4.1,1,151,20,True
2366,4.1,1,181,20,True
2367,4.1,1,211,20,True
2368,4.1,1,241,20,True
2369,4.1,1,271,20,True
2370,4.1,1,301,20,False
2371,4.1,1,331,20,False
2372,4.1,8,1,20,False
2373,4.1,8,31,20,False
2374,4.1,8,61,20,True
2375,4.1,8,91,20,True
2376,4.1,8,121,20,True
2377,4.1,8,151,20,False
2378,4.1,8,181,20,False
2379,4.1,8,211,20,True
2380,4.1,8,241,20,False
2381,4.1,8,271,20,True
2382,4.1,8,301,20,True
2383,4.1,8,331,20,True
2384,4.1,15,1,20,False
2385,4.1,15,31,20,False
2386,4.1,15,61,20,True
2387,4.1,15,91,20,True
2388,4.1,15,121,20,False
2389,4.1,15,151,20,False
2390,4.1,15,181,20,True
2391,4.1,15,211,20,True
2392,4.1,15,241,20,False
2393,4.1,15,271,20,True
2394,4.1,15,301,20,True
2395,4.1,15,331,20,True
2396,4.1,22,1,20,False
2397,4.1,22,31,20,False
2398,4.1,22,61,20,False
2399,4.1,22,91,20,True
2400,4.1,22,121,20,True
2401,4.1,22,151,20,True
2402,4.1,22,181,20,True
2403,4.1,22,211,20,False
2404,4.1,22,241,20,False
2405,4.1,22,271,20,True
2406,4.1,22,301,20,True
2407,4.1,22,331,20,True
2408,4.1,29,31,20,False
2409,4.1,29,61,20,False
2410,4.1,29,91,20,False
2411,4.1,29,121,20,False
2412,4.1,29,151,20,True
2413,4.1,29,181,20,False
2414,4.1,29,211,20,False
2415,4.1,29,241,20,True
2416,4.1,29,271,20,False
2417,4.1,29,301,20,True
2418,4.1,29,331,20,True
2419,4.2,1,1,20,False
2420,4.2,1,31,20,False
2421,4.2,1,61,20,False
2422,4.2,1,91,20,True
2423,4.2,1,121,20,True
2424,4.2,1,151,20,True
2425,4.2,1,181,20,False
2426,4.2,1,211,20,False
2427,4.2,1,241,20,True
2428,4.2,1,271,20,True
2429,4.2,1,301,20,False
2430,4.2,1,331,20,True
2431,4.2,8,1,20,False
2432,4.2,8,31,20,False
2433,4.2,8,61,20,True
2434,4.2,8,91,20,True
2435,4.2,8,121,20,False
2436,4.2,8,151,20,True
2437,4.2,8,181,20,True
2438,4.2,8,211,20,True
2439,4.2,8,241,20,True
2440,4.2,8,271,20,True
2441,4.2,8,301,20,False
2442,4.2,8,331,20,False
2443,4.2,15,1,20,False
2444,4.2,15,31,20,False
2445,4.2,15,61,20,False
2446,4.2,15,91,20,True
2447,4.2,15,121,20,True
2448,4.2,15,151,20,True
2449,4.2,15,181,20,True
2450,4.2,15,211,20,True
2451,4.2,15,241,20,True
2452,4.2,15,271,20,False
2453,4.2,15,301,20,False
2454,4.2,15,331,20,True
2455,4.2,22,1,20,False
2456,4.2,22,31,20,False
2457,4.2,22,61,20,False
2458,4.2,22,91,20,True
2459,4.2,22,121,20,False
2460,4.2,22,151,20,False
2461,4.2,22,181,20,False
2462,4.2,22,211,20,True
2463,4.2,22,241,20,False
2464,4.2,22,271,20,True
2465,4.2,22,301,20,False
2466,4.2,22,331,20,False
2467,4.2,29,31,20,False
2468,4.2,29,61,20,False
2469,4.2,29,91,20,False
2470,4.2,29,121,20,False
2471,4.2,29,151,20,False
2472,4.2,29,181,20,True
2473,4.2,29,211,20,True
2474,4.2,29,241,20,False
2475,4.2,29,271,20,False
2476,4.2,29,301,20,True
2477,4.2,29,331,20,True
2478,4.3,1,1,20,False
2479,4.3,1,31,20,False
2480,4.3,1,61,20,False
2481,4.3,1,91,20,True
2482,4.3,1,121,20,True
2483,4.3,1,151,20,True
2484,4.3,1,181,20,True
2485,4.3,1,211,20,True
2486,4.3,1,241,20,True
2487,4.3,1,271,20,True
2488,4.3,1,301,20,True
2489,4.3,1,331,20,True
2490,4.3,8,1,20,False
2491,4.3,8,31,20,False
2492,4.3,8,61,20,True
2493,4.3,8,91,20,True
2494,4.3,8,121,20,True
2495,4.3,8,151,20,False
2496,4.3,8,181,20,True
2497,4.3,8,211,20,True
2498,4.3,8,241,20,False
2499,4.3,8,271,20,True
2500,4.3,8,301,20,True
2501,4.3,8,331,20,True
2502,4.3,15,1,20,False
2503,4.3,15,31,20,False
2504,4.3,15,61,20,False
2505,4.3,15,91,20,True
2506,4.3,15,121,20,False
2507,4.3,15,151,20,False
2508,4.3,15,181,20,True
2509,4.3,15,211,20,True
2510,4.3,15,241,20,False
2511,4.3,15,271,20,False
2512,4.3,15,301,20,False
2513,4.3,15,331,20,True
2514,4.3,22,1,20,False
2515,4.3,22,31,20,False
2516,4.3,22,61,20,False
2517,4.3,22,91,20,False
2518,4.3,22,121,20,False
2519,4.3,22,151,20,False
2520,4.3,22,181,20,True
2521,4.3,22,211,20,False
2522,4.3,22,241,20,True
2523,4.3,22,271,20,True
2524,4.3,22,301,20,True
2525,4.3,22,331,20,False
2526,4.3,29,31,20,False
2527,4.3,29,61,20,False
2528,4.3,29,91,20,False
2529,4.3,29,121,20,False
2530,4.3,29,151,20,False
2531,4.3,29,181,20,True
2532,4.3,29,211,20,True
2533,4.3,29,241,20,False
2534,4.3,29,271,20,True
2535,4.3,29,301,20,False
2536,4.3,29,331,20,True
2537,4.3999999999999995,1,1,20,False
2538,4.3999999999999995,1,31,20,True
2539,4.3999999999999995,1,61,20,False
2540,4.3999999999999995,1,91,20,True
2541,4.3999999999999995,1,121,20,True
2542,4.3999999999999995,1,151,20,True
2543,4.3999999999999995,1,181,20,True
2544,4.3999999999999995,1,211,20,False
2545,4.3999999999999995,1,241,20,False
2546,4.3999999999999995,1,271,20,False
2547,4.3999999999999995,1,301,20,True
2548,4.3999999999999995,1,331,20,False
2549,4.3999999999999995,8,1,20,False
2550,4.3999999999999995,8,31,20,False
2551,4.3999999999999995,8,61,20,False
2552,4.3999999999999995,8,91,20,True
2553,4.3999999999999995,8,121,20,True
2554,4.3999999999999995,8,151,20,False
2555,4.3999999999999995,8,181,20,True
2556,4.3999999999999995,8,211,20,True
2557,4.3999999999999995,8,241,20,True
2558,4.3999999999999995,8,271,20,True
2559,4.3999999999999995,8,301,20,False
2560,4.3999999999999995,8,331,20,False
2561,4.3999999999999995,15,1,20,False
2562,4.3999999999999995,15,31,20,False
2563,4.3999999999999995,15,61,20,False
2564,4.3999999999999995,15,91,20,True
2565,4.3999999999999995,15,121,20,True
2566,4.3999999999999995,15,151,20,True
2567,4.3999999999999995,15,181,20,True
2568,4.3999999999999995,15,211,20,False
2569,4.3999999999999995,15,241,20,False
2570,4.3999999999999995,15,271,20,False
2571,4.3999999999999995,15,301,20,False
2572,4.3999999999999995,15,331,20,True
2573,4.3999999999999995,22,1,20,False
2574,4.3999999999999995,22,31,20,False
2575,4.3999999999999995,22,61,20,False
2576,4.3999999999999995,22,91,20,False
2577,4.3999999999999995,22,121,20,False
